"","lsoa01cd","slope_angle"
"673","E01000674",0.650122835382099
"674","E01000675",0.463465946159731
"675","E01000676",0.532608919535646
"676","E01000677",0.426240658361451
"677","E01000678",0.403680521674287
"678","E01000679",0.536633303010832
"679","E01000680",1.12518117427952
"680","E01000681",0.922580395239957
"681","E01000682",0.726784912193029
"682","E01000683",1.03072966740754
"683","E01000684",1.09463423076916
"684","E01000685",1.43823954730722
"685","E01000686",0.905050022401505
"686","E01000687",1.01244861303255
"687","E01000688",0.98925088051494
"688","E01000689",1.23864077220756
"689","E01000690",1.01314600381479
"690","E01000691",0.851413613954682
"691","E01000692",1.03566531079074
"692","E01000693",1.10720619079642
"693","E01000694",0.600008885072553
"694","E01000695",0.609612167775985
"695","E01000696",0.620935033271839
"696","E01000697",0.536866745696076
"697","E01000698",0.634586323836689
"698","E01000699",0.924655734738588
"699","E01000700",0.271641932747453
"700","E01000701",0.590192092880872
"701","E01000702",0.589605236442435
"702","E01000703",0.449534420396737
"703","E01000704",0.648733589217624
"704","E01000705",0.858438900456214
"705","E01000706",0.521866766378492
"706","E01000707",0.494028628246988
"707","E01000708",0.473420924996433
"708","E01000709",0.557450805823698
"709","E01000710",0.649044067829521
"710","E01000711",0.773879251121742
"711","E01000712",0.761874858922922
"712","E01000713",0.603516403465344
"713","E01000714",0.748011121010198
"714","E01000715",0.647015757125169
"715","E01000716",0.481060902487033
"716","E01000717",0.504523817654515
"717","E01000718",0.630158049614732
"718","E01000719",0.787853012440652
"719","E01000720",0.936096273587154
"720","E01000721",0.697483986942018
"721","E01000722",1.10117699015653
"722","E01000723",1.0987542988022
"723","E01000724",1.06894205464873
"724","E01000725",0.391756078957691
"725","E01000726",0.872077812240657
"726","E01000727",0.744734007411441
"727","E01000728",0.76929175653165
"728","E01000729",1.2430959023624
"729","E01000730",1.5733983135032
"730","E01000731",1.33838297550675
"731","E01000732",1.19371083978121
"732","E01000733",1.30166727973692
"733","E01000734",0.859313189523769
"734","E01000735",1.28927258926383
"735","E01000736",1.65887258421345
"736","E01000737",1.56041816980447
"737","E01000738",0.709839481228732
"738","E01000739",1.68399894969321
"739","E01000740",1.77391654862573
"740","E01000741",1.37447460960565
"741","E01000742",1.71475128600962
"742","E01000743",1.39458607251329
"743","E01000744",1.39067935614908
"744","E01000745",1.91751050940598
"745","E01000746",1.18874688624
"746","E01000747",1.17901794252877
"747","E01000748",1.3222956272066
"748","E01000749",1.34460925230672
"749","E01000750",0.483777982760285
"750","E01000751",0.789203504847704
"751","E01000752",0.893191855752848
"752","E01000753",0.720188829669944
"753","E01000754",0.649475349359257
"754","E01000755",0.771014736474314
"755","E01000756",1.08521421412355
"756","E01000757",0.839433047308701
"757","E01000758",1.27076985926044
"758","E01000759",1.21666815727625
"759","E01000760",0.929503484388653
"760","E01000761",1.27175049653708
"761","E01000762",0.467977912258857
"762","E01000763",0.484715335916922
"763","E01000764",0.569196498855279
"764","E01000765",1.00203810722964
"765","E01000766",0.241262836899105
"766","E01000767",0.761658477172573
"767","E01000768",0.710732435683585
"768","E01000769",0.811186436629302
"769","E01000770",0.638490360533641
"770","E01000771",0.714679510370752
"771","E01000772",0.741610863625376
"772","E01000773",0.606673095894625
"773","E01000774",0.726986272716949
"774","E01000775",0.550985346041107
"775","E01000776",0.401026866274344
"776","E01000777",0.741332580137003
"777","E01000778",0.723163960146034
"778","E01000779",0.646521910369107
"779","E01000780",1.08916956531558
"780","E01000781",1.26893993066472
"781","E01000782",1.2138206319011
"782","E01000783",1.25704631844553
"783","E01000784",0.962001883106916
"784","E01000785",0.884044769690602
"785","E01000786",1.32919154257604
"786","E01000787",1.0138065576781
"787","E01000788",0.569500364437639
"788","E01000789",1.16950041207139
"789","E01000790",0.514186108140984
"790","E01000791",1.32119699035333
"791","E01000792",1.16950041207139
"792","E01000793",1.15817503237153
"793","E01000794",1.07443469532439
"794","E01000795",1.44575697696749
"795","E01000796",1.18536455844886
"796","E01000797",0.383661015309246
"797","E01000798",0.97706757951667
"798","E01000799",0.968642017355091
"799","E01000800",1.39366153738106
"800","E01000801",0.96419862775874
"801","E01000802",1.6631313924457
"802","E01000803",1.16469511667935
"803","E01000804",0.223390205024977
"804","E01000805",0.956641002484637
"805","E01000806",1.43444345480269
"806","E01000807",0.295345539394859
"807","E01000808",0.513533260959981
"808","E01000809",0.655317746798478
"809","E01000810",0.250340109732554
"810","E01000811",0.396583316178175
"811","E01000812",0.929208032502008
"812","E01000813",0.567507519111742
"813","E01000814",0.903977475015558
"814","E01000815",0.364250472051727
"815","E01000816",0.565344170805006
"816","E01000817",0.641510609936337
"817","E01000818",0.910229442011503
"818","E01000819",0.512103784285038
"819","E01000820",0.364436108332842
"820","E01000821",0.787138024758936
"821","E01000822",0.654489982520476
"822","E01000823",0.228439295340075
"823","E01000824",0.762082665123526
"824","E01000825",0.376821144635161
"825","E01000826",0.555396638773057
"826","E01000827",0.458970719805223
"827","E01000828",0.319872397187256
"828","E01000829",0.411623035567136
"829","E01000830",0.513274371200463
"830","E01000831",0.607051465306556
"831","E01000832",0.635652530844557
"832","E01000833",0.613046634143326
"833","E01000834",0.390829929290493
"834","E01000835",0.764386262395876
"835","E01000836",0.52217248954425
"836","E01000837",0.887372425837394
"837","E01000838",0.303376269413864
"838","E01000839",0.664817651675597
"839","E01000840",0.645783301793531
"840","E01000841",0.716945078154938
"841","E01000842",1.24258635416767
"842","E01000843",1.23021858814232
"843","E01000844",1.16982808168417
"844","E01000845",1.31534462665118
"845","E01000846",1.24258635416767
"846","E01000847",1.24258635416767
"847","E01000848",1.57689716452208
"848","E01000849",1.57689716452208
"849","E01000850",0.205823087656268
"850","E01000851",0.144939644197048
"851","E01000852",0.266893366535396
"852","E01000853",0.231260273122635
"853","E01000854",0.266893366535396
"854","E01000855",0.266706531115488
"855","E01000856",0.402221901596488
"856","E01000857",0.990286803563373
"857","E01000858",0.661088124881288
"858","E01000859",0.910697483050054
"859","E01000860",0.676302416466657
"860","E01000861",0.390887222798383
"861","E01000862",0.53151700595045
"862","E01000863",0.386731595434244
"863","E01000864",0.489811851845584
"864","E01000865",0.505511781046642
"865","E01000866",0.5212117102477
"866","E01000867",0.392965036480453
"867","E01000868",0.462884918733907
"868","E01000869",0.489811851845584
"869","E01000870",0.505511781046642
"870","E01000871",0.862771735605034
"871","E01000872",0.484306142447929
